"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","age_flag","person_emp_flag","income_group","loan_status_text"
25,125000.00,OWN,9,PERSONAL,B,25000.00,10.59,"0",0.20,N,2,Valid,Valid,High,Non-Default
26,25200.00,RENT,2,MEDICAL,C,1500.00,13.49,"0",0.06,Y,2,Valid,Valid,Medium,Non-Default
26,125000.00,OWN,10,MEDICAL,A,6000.00,5.42,"0",0.05,N,4,Valid,Valid,High,Non-Default
26,125000.00,MORTGAGE,10,PERSONAL,A,10200.00,7.49,"0",0.08,N,4,Valid,Valid,High,Non-Default
22,26400.00,RENT,6,EDUCATION,B,1500.00,11.11,"0",0.06,N,3,Valid,Valid,Medium,Non-Default
24,125000.00,MORTGAGE,2,PERSONAL,A,15000.00,7.66,"0",0.12,N,3,Valid,Valid,High,Non-Default
21,125000.00,MORTGAGE,2,PERSONAL,A,6000.00,5.79,"0",0.05,N,2,Valid,Valid,High,Non-Default
24,125000.00,MORTGAGE,9,DEBTCONSOLIDATION,B,25000.00,10.00,"0",0.20,N,2,Valid,Valid,High,Non-Default
25,53000.00,RENT,5,EDUCATION,C,15000.00,14.27,"0",0.28,Y,2,Valid,Valid,High,Non-Default
25,113000.00,MORTGAGE,4,DEBTCONSOLIDATION,D,5000.00,14.54,"1",0.04,Y,2,Valid,Valid,High,Default
26,125000.00,MORTGAGE,4,PERSONAL,C,14800.00,11.01,"0",0.12,Y,3,Valid,Valid,High,Non-Default
26,113000.00,MORTGAGE,10,PERSONAL,A,12000.00,7.29,"1",0.11,N,2,Valid,Valid,High,Default
26,53307.00,RENT,5,VENTURE,B,15000.00,10.39,"0",0.28,N,4,Valid,Valid,High,Non-Default
25,125000.00,MORTGAGE,6,EDUCATION,C,8000.00,13.80,"0",0.06,N,3,Valid,Valid,High,Non-Default
25,125000.00,MORTGAGE,9,PERSONAL,B,12000.00,11.11,"0",0.10,N,3,Valid,Valid,High,Non-Default
23,53500.00,RENT,6,EDUCATION,C,15000.00,13.47,"0",0.28,N,2,Valid,Valid,High,Non-Default
26,48000.00,RENT,1,PERSONAL,E,15000.00,18.64,"1",0.31,Y,3,Valid,Valid,High,Default
25,48000.00,RENT,9,PERSONAL,D,15000.00,17.49,"1",0.31,Y,3,Valid,Valid,High,Default
26,125000.00,MORTGAGE,3,EDUCATION,D,24000.00,15.28,"0",0.19,Y,4,Valid,Valid,High,Non-Default
23,48996.00,RENT,2,MEDICAL,D,15000.00,15.99,"1",0.31,N,4,Valid,Valid,High,Default
23,54996.00,RENT,8,EDUCATION,D,15000.00,14.83,"0",0.27,N,2,Valid,Valid,High,Non-Default
23,125000.00,MORTGAGE,7,MEDICAL,B,10000.00,9.99,"0",0.08,N,2,Valid,Valid,High,Non-Default
24,54996.00,RENT,7,MEDICAL,B,15000.00,11.14,"0",0.27,N,4,Valid,Valid,High,Non-Default
25,125000.00,MORTGAGE,9,DEBTCONSOLIDATION,B,25000.00,11.49,"0",0.20,N,3,Valid,Valid,High,Non-Default
26,55000.00,RENT,10,MEDICAL,B,15000.00,11.12,"0",0.27,N,2,Valid,Valid,High,Non-Default
25,125000.00,OWN,4,VENTURE,A,12000.00,7.88,"0",0.10,N,3,Valid,Valid,High,Non-Default
23,113000.00,MORTGAGE,6,DEBTCONSOLIDATION,B,10000.00,10.38,"1",0.09,N,3,Valid,Valid,High,Default
22,49000.00,RENT,3,MEDICAL,D,15000.00,14.61,"1",0.31,N,3,Valid,Valid,High,Default
26,125000.00,MORTGAGE,10,VENTURE,C,15000.00,13.85,"0",0.12,Y,3,Valid,Valid,High,Non-Default
26,125000.00,MORTGAGE,2,DEBTCONSOLIDATION,C,20000.00,13.11,"0",0.16,N,2,Valid,Valid,High,Non-Default
24,125000.00,MORTGAGE,8,PERSONAL,B,10000.00,10.99,"0",0.08,N,3,Valid,Valid,High,Non-Default
24,24000.00,OWN,4,VENTURE,B,6400.00,8.88,"0",0.27,N,4,Valid,Valid,Medium,Non-Default
22,55000.00,RENT,1,VENTURE,C,15000.00,12.84,"0",0.27,N,3,Valid,Valid,High,Non-Default
21,125000.00,MORTGAGE,6,PERSONAL,A,10000.00,7.51,"0",0.08,N,2,Valid,Valid,High,Non-Default
24,55000.00,RENT,2,PERSONAL,A,15000.00,11.01,"0",0.27,N,2,Valid,Valid,High,Non-Default
22,24000.00,OWN,6,VENTURE,A,1500.00,6.91,"0",0.06,N,4,Valid,Valid,Medium,Non-Default
24,49200.00,RENT,8,DEBTCONSOLIDATION,E,15000.00,18.39,"1",0.30,Y,4,Valid,Valid,High,Default
22,24000.00,OWN,6,MEDICAL,C,5000.00,13.35,"0",0.21,N,4,Valid,Valid,Medium,Non-Default
26,125000.00,MORTGAGE,5,HOMEIMPROVEMENT,B,7400.00,12.53,"0",0.06,N,2,Valid,Valid,High,Non-Default
25,55315.00,RENT,3,EDUCATION,B,15000.00,10.74,"0",0.27,N,2,Valid,Valid,High,Non-Default
24,49700.00,RENT,3,MEDICAL,E,15000.00,15.68,"1",0.30,N,4,Valid,Valid,High,Default
23,96050.00,MORTGAGE,6,MEDICAL,F,15000.00,19.13,"1",0.13,N,2,Valid,Valid,High,Default
22,24000.00,OWN,2,PERSONAL,C,3000.00,13.61,"0",0.13,N,2,Valid,Valid,Medium,Non-Default
26,125000.00,MORTGAGE,6,HOMEIMPROVEMENT,A,16000.00,8.94,"0",0.13,N,4,Valid,Valid,High,Non-Default
22,125000.00,MORTGAGE,6,PERSONAL,D,25000.00,11.01,"0",0.20,Y,2,Valid,Valid,High,Non-Default
23,113000.00,MORTGAGE,6,VENTURE,G,19750.00,21.21,"1",0.17,N,4,Valid,Valid,High,Default
22,24000.00,OWN,4,MEDICAL,C,4750.00,11.01,"0",0.20,Y,4,Valid,Valid,Medium,Non-Default
21,50000.00,RENT,6,HOMEIMPROVEMENT,D,15000.00,15.70,"1",0.30,Y,3,Valid,Valid,High,Default
24,56000.00,RENT,1,DEBTCONSOLIDATION,C,15000.00,12.87,"0",0.27,N,2,Valid,Valid,High,Non-Default
25,125000.00,MORTGAGE,6,MEDICAL,A,8000.00,9.63,"0",0.06,N,2,Valid,Valid,High,Non-Default
25,125000.00,MORTGAGE,1,HOMEIMPROVEMENT,D,14000.00,14.42,"0",0.11,N,4,Valid,Valid,High,Non-Default
23,125000.00,OTHER,4,VENTURE,A,7500.00,8.00,"0",0.06,N,4,Valid,Valid,High,Non-Default
22,125000.00,MORTGAGE,6,VENTURE,B,10000.00,11.01,"0",0.08,N,2,Valid,Valid,High,Non-Default
25,125000.00,MORTGAGE,5,HOMEIMPROVEMENT,C,12000.00,11.01,"0",0.10,Y,3,Valid,Valid,High,Non-Default
26,125000.00,MORTGAGE,4,MEDICAL,A,9600.00,5.79,"0",0.08,N,2,Valid,Valid,High,Non-Default
23,24000.00,OWN,5,EDUCATION,B,7000.00,11.86,"0",0.29,N,4,Valid,Valid,Medium,Non-Default
25,57000.00,RENT,6,EDUCATION,C,15000.00,13.85,"0",0.26,N,4,Valid,Valid,High,Non-Default
22,24000.00,OWN,3,EDUCATION,B,6000.00,11.49,"0",0.25,N,4,Valid,Valid,Medium,Non-Default
22,125004.00,MORTGAGE,6,EDUCATION,A,30000.00,7.90,"0",0.24,N,2,Valid,Valid,High,Non-Default
23,24000.00,OWN,6,VENTURE,B,5000.00,10.38,"0",0.21,N,4,Valid,Valid,Medium,Non-Default
25,125004.00,MORTGAGE,6,HOMEIMPROVEMENT,A,15000.00,7.88,"0",0.12,N,3,Valid,Valid,High,Non-Default
22,125004.00,OTHER,6,VENTURE,D,10000.00,14.74,"0",0.08,N,2,Valid,Valid,High,Non-Default
22,125555.00,MORTGAGE,2,MEDICAL,B,9000.00,10.99,"0",0.07,N,4,Valid,Valid,High,Non-Default
25,126000.00,MORTGAGE,9,EDUCATION,A,15000.00,7.90,"0",0.12,N,3,Valid,Valid,High,Non-Default
25,126000.00,MORTGAGE,9,VENTURE,B,10200.00,11.01,"0",0.08,N,4,Valid,Valid,High,Non-Default
24,126000.00,MORTGAGE,7,MEDICAL,C,11800.00,11.01,"0",0.09,Y,2,Valid,Valid,High,Non-Default
22,126000.00,MORTGAGE,6,EDUCATION,D,3600.00,15.99,"0",0.03,N,3,Valid,Valid,High,Non-Default
26,114000.00,MORTGAGE,4,HOMEIMPROVEMENT,B,6000.00,10.00,"1",0.05,N,2,Valid,Valid,High,Default
25,126000.00,MORTGAGE,6,DEBTCONSOLIDATION,A,6000.00,6.92,"0",0.05,N,3,Valid,Valid,High,Non-Default
24,53000.00,RENT,1,DEBTCONSOLIDATION,D,15000.00,16.77,"1",0.28,N,2,Valid,Valid,High,Default
26,126000.00,MORTGAGE,3,PERSONAL,A,11000.00,7.14,"0",0.09,N,4,Valid,Valid,High,Non-Default
23,24000.00,OWN,6,EDUCATION,A,7000.00,7.14,"0",0.29,N,3,Valid,Valid,Medium,Non-Default
22,126000.00,MORTGAGE,6,EDUCATION,B,24000.00,11.36,"0",0.19,N,4,Valid,Valid,High,Non-Default
26,24000.00,OWN,6,MEDICAL,B,2500.00,11.83,"0",0.10,N,4,Valid,Valid,Medium,Non-Default
26,126000.00,MORTGAGE,4,HOMEIMPROVEMENT,C,7500.00,13.92,"0",0.06,N,3,Valid,Valid,High,Non-Default
23,59880.00,RENT,6,MEDICAL,B,15000.00,11.01,"0",0.25,N,4,Valid,Valid,High,Non-Default
25,126500.00,MORTGAGE,2,EDUCATION,B,2000.00,11.01,"0",0.02,N,2,Valid,Valid,High,Non-Default
22,60000.00,RENT,6,MEDICAL,B,15000.00,11.71,"0",0.25,N,4,Valid,Valid,High,Non-Default
23,97583.00,MORTGAGE,7,MEDICAL,D,6950.00,13.67,"1",0.06,N,2,Valid,Valid,High,Default
23,126996.00,OWN,2,EDUCATION,B,11000.00,10.00,"0",0.09,N,2,Valid,Valid,High,Non-Default
25,127000.00,MORTGAGE,9,PERSONAL,B,6000.00,9.91,"0",0.05,N,2,Valid,Valid,High,Non-Default
26,127000.00,MORTGAGE,10,EDUCATION,A,6000.00,5.42,"0",0.05,N,3,Valid,Valid,High,Non-Default
26,127000.00,MORTGAGE,5,DEBTCONSOLIDATION,C,4900.00,11.01,"0",0.04,Y,3,Valid,Valid,High,Non-Default
24,97750.00,MORTGAGE,6,MEDICAL,E,24000.00,17.39,"1",0.21,Y,3,Valid,Valid,High,Default
25,97750.00,OWN,9,MEDICAL,E,20000.00,17.39,"1",0.17,Y,3,Valid,Valid,High,Default
24,115000.00,MORTGAGE,3,DEBTCONSOLIDATION,D,12000.00,15.05,"1",0.10,N,4,Valid,Valid,High,Default
26,127500.00,MORTGAGE,7,HOMEIMPROVEMENT,A,10000.00,7.51,"0",0.08,N,3,Valid,Valid,High,Non-Default
22,127500.00,MORTGAGE,2,MEDICAL,A,15000.00,7.49,"0",0.12,N,4,Valid,Valid,High,Non-Default
23,54000.00,RENT,7,MEDICAL,C,15000.00,15.27,"1",0.28,N,2,Valid,Valid,High,Default
26,127500.00,OWN,9,MEDICAL,D,24250.00,15.31,"0",0.19,Y,4,Valid,Valid,High,Non-Default
25,127741.00,MORTGAGE,9,DEBTCONSOLIDATION,A,12000.00,7.88,"0",0.09,N,2,Valid,Valid,High,Non-Default
26,127992.00,MORTGAGE,10,MEDICAL,C,26000.00,13.99,"0",0.20,Y,3,Valid,Valid,High,Non-Default
26,128000.00,MORTGAGE,8,DEBTCONSOLIDATION,A,35000.00,8.90,"0",0.27,N,3,Valid,Valid,High,Non-Default
24,128000.00,MORTGAGE,4,EDUCATION,A,12000.00,6.03,"0",0.09,N,3,Valid,Valid,High,Non-Default
26,60000.00,RENT,7,DEBTCONSOLIDATION,A,15000.00,6.03,"0",0.25,N,3,Valid,Valid,High,Non-Default
23,128000.00,MORTGAGE,7,EDUCATION,A,6000.00,7.49,"0",0.05,N,2,Valid,Valid,High,Non-Default
23,128000.00,MORTGAGE,4,EDUCATION,C,4800.00,12.99,"0",0.04,Y,2,Valid,Valid,High,Non-Default
26,116000.00,MORTGAGE,5,VENTURE,C,5000.00,11.01,"1",0.04,Y,3,Valid,Valid,High,Default
22,128000.00,MORTGAGE,6,VENTURE,A,21600.00,6.91,"0",0.17,N,4,Valid,Valid,High,Non-Default
23,128000.00,MORTGAGE,7,VENTURE,C,3000.00,14.72,"0",0.02,Y,4,Valid,Valid,High,Non-Default
22,128474.00,MORTGAGE,6,DEBTCONSOLIDATION,A,30000.00,7.29,"0",0.23,N,2,Valid,Valid,High,Non-Default
25,128500.00,MORTGAGE,1,HOMEIMPROVEMENT,C,15000.00,12.53,"0",0.12,Y,3,Valid,Valid,High,Non-Default
25,128600.00,MORTGAGE,9,PERSONAL,A,28000.00,7.90,"0",0.22,N,3,Valid,Valid,High,Non-Default
22,60000.00,RENT,6,EDUCATION,B,15000.00,11.71,"0",0.25,N,3,Valid,Valid,High,Non-Default
23,129600.00,OWN,7,PERSONAL,A,13500.00,5.42,"0",0.10,N,2,Valid,Valid,High,Non-Default
25,129600.00,MORTGAGE,6,PERSONAL,B,3000.00,11.12,"0",0.02,N,3,Valid,Valid,High,Non-Default
23,129996.00,MORTGAGE,2,VENTURE,B,30000.00,11.11,"0",0.23,N,4,Valid,Valid,High,Non-Default
25,129996.00,MORTGAGE,9,VENTURE,B,7500.00,11.86,"0",0.06,N,3,Valid,Valid,High,Non-Default
24,60000.00,RENT,6,HOMEIMPROVEMENT,C,15000.00,13.99,"0",0.25,N,4,Valid,Valid,High,Non-Default
22,60000.00,RENT,5,EDUCATION,B,15000.00,10.59,"0",0.25,N,3,Valid,Valid,High,Non-Default
25,60000.00,RENT,5,DEBTCONSOLIDATION,C,15000.00,12.99,"0",0.25,N,4,Valid,Valid,High,Non-Default
22,130000.00,MORTGAGE,6,PERSONAL,C,3000.00,13.49,"0",0.02,N,2,Valid,Valid,High,Non-Default
23,60000.00,RENT,6,DEBTCONSOLIDATION,B,15000.00,11.11,"0",0.25,N,2,Valid,Valid,High,Non-Default
26,130000.00,MORTGAGE,10,PERSONAL,D,3000.00,17.58,"0",0.02,Y,3,Valid,Valid,High,Non-Default
24,60000.00,RENT,4,VENTURE,A,15000.00,6.17,"0",0.25,N,3,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,8,VENTURE,A,6000.00,6.62,"0",0.05,N,2,Valid,Valid,High,Non-Default
22,60000.00,RENT,6,MEDICAL,C,15000.00,13.35,"0",0.25,Y,3,Valid,Valid,High,Non-Default
26,130000.00,MORTGAGE,8,PERSONAL,A,10000.00,6.03,"0",0.08,N,2,Valid,Valid,High,Non-Default
26,130000.00,MORTGAGE,5,PERSONAL,D,35000.00,18.25,"0",0.27,Y,4,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,3,DEBTCONSOLIDATION,B,5000.00,12.42,"0",0.04,N,2,Valid,Valid,High,Non-Default
26,130000.00,MORTGAGE,2,MEDICAL,A,18000.00,7.90,"0",0.14,N,2,Valid,Valid,High,Non-Default
22,60000.00,RENT,5,MEDICAL,A,15000.00,11.01,"0",0.25,N,4,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,9,HOMEIMPROVEMENT,B,35000.00,11.01,"0",0.27,N,3,Valid,Valid,High,Non-Default
26,130000.00,MORTGAGE,7,VENTURE,D,6500.00,15.99,"0",0.05,Y,3,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,8,DEBTCONSOLIDATION,B,7000.00,11.99,"0",0.05,N,3,Valid,Valid,High,Non-Default
24,60000.00,RENT,7,HOMEIMPROVEMENT,C,15000.00,13.85,"0",0.25,Y,2,Valid,Valid,High,Non-Default
25,60000.00,RENT,7,DEBTCONSOLIDATION,B,15000.00,11.01,"0",0.25,N,3,Valid,Valid,High,Non-Default
26,130000.00,MORTGAGE,3,MEDICAL,A,8600.00,5.99,"0",0.07,N,3,Valid,Valid,High,Non-Default
23,60000.00,RENT,7,PERSONAL,C,15000.00,14.22,"0",0.25,Y,2,Valid,Valid,High,Non-Default
24,60000.00,RENT,8,DEBTCONSOLIDATION,B,15000.00,11.83,"0",0.25,N,3,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,8,DEBTCONSOLIDATION,B,6000.00,10.59,"0",0.05,N,2,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,3,HOMEIMPROVEMENT,C,8000.00,13.49,"0",0.06,N,4,Valid,Valid,High,Non-Default
23,60000.00,RENT,4,VENTURE,B,15000.00,11.83,"0",0.25,N,3,Valid,Valid,High,Non-Default
23,130000.00,MORTGAGE,1,EDUCATION,C,15000.00,12.87,"0",0.12,Y,4,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,9,EDUCATION,B,15000.00,11.14,"0",0.12,N,3,Valid,Valid,High,Non-Default
23,130000.00,MORTGAGE,6,MEDICAL,A,6000.00,5.42,"0",0.05,N,2,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,5,HOMEIMPROVEMENT,A,3000.00,5.42,"0",0.02,N,2,Valid,Valid,High,Non-Default
23,130000.00,MORTGAGE,4,EDUCATION,A,6800.00,8.49,"0",0.05,N,3,Valid,Valid,High,Non-Default
23,130000.00,MORTGAGE,7,MEDICAL,C,5000.00,14.79,"0",0.04,Y,3,Valid,Valid,High,Non-Default
22,130000.00,MORTGAGE,3,EDUCATION,C,14500.00,11.01,"0",0.11,Y,4,Valid,Valid,High,Non-Default
22,60132.00,RENT,7,EDUCATION,C,15000.00,14.26,"0",0.25,N,4,Valid,Valid,High,Non-Default
22,54225.00,RENT,6,EDUCATION,E,15000.00,16.70,"1",0.28,Y,4,Valid,Valid,High,Default
23,60480.00,RENT,7,EDUCATION,B,15000.00,10.83,"0",0.25,N,2,Valid,Valid,High,Non-Default
23,130000.00,MORTGAGE,7,EDUCATION,A,5000.00,5.79,"0",0.04,N,4,Valid,Valid,High,Non-Default
24,100300.00,MORTGAGE,2,MEDICAL,D,30000.00,14.91,"1",0.25,Y,3,Valid,Valid,High,Default
23,130000.00,MORTGAGE,7,DEBTCONSOLIDATION,A,6000.00,5.79,"0",0.05,N,3,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,4,HOMEIMPROVEMENT,B,25000.00,10.74,"0",0.19,N,3,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,6,HOMEIMPROVEMENT,A,6325.00,6.54,"0",0.05,N,3,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,8,EDUCATION,A,18500.00,11.01,"0",0.14,N,2,Valid,Valid,High,Non-Default
22,55000.00,RENT,6,DEBTCONSOLIDATION,D,15000.00,14.83,"1",0.27,Y,4,Valid,Valid,High,Default
24,61100.00,RENT,1,DEBTCONSOLIDATION,B,15000.00,12.53,"0",0.25,N,2,Valid,Valid,High,Non-Default
23,130000.00,MORTGAGE,7,MEDICAL,B,25000.00,11.12,"0",0.19,N,3,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,8,HOMEIMPROVEMENT,A,15000.00,7.88,"0",0.12,N,4,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,2,VENTURE,A,12000.00,7.51,"0",0.09,N,2,Valid,Valid,High,Non-Default
24,61284.00,RENT,3,HOMEIMPROVEMENT,D,15000.00,18.25,"0",0.24,Y,4,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,8,PERSONAL,C,13000.00,13.61,"0",0.10,N,4,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,5,VENTURE,C,20000.00,13.48,"0",0.15,N,2,Valid,Valid,High,Non-Default
24,61800.00,RENT,2,DEBTCONSOLIDATION,B,15000.00,11.01,"0",0.24,N,4,Valid,Valid,High,Non-Default
26,130000.00,MORTGAGE,10,MEDICAL,B,4000.00,10.99,"0",0.03,N,3,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,3,HOMEIMPROVEMENT,B,25000.00,11.36,"0",0.19,N,3,Valid,Valid,High,Non-Default
23,56000.00,RENT,4,DEBTCONSOLIDATION,B,15000.00,12.69,"1",0.27,N,4,Valid,Valid,High,Default
23,130000.00,MORTGAGE,2,PERSONAL,B,10000.00,11.36,"0",0.08,N,3,Valid,Valid,High,Non-Default
23,130000.00,MORTGAGE,7,EDUCATION,B,20000.00,10.62,"0",0.15,N,4,Valid,Valid,High,Non-Default
21,56000.00,RENT,5,MEDICAL,E,15000.00,16.00,"1",0.27,N,2,Valid,Valid,High,Default
21,62004.00,RENT,6,VENTURE,A,15000.00,7.29,"0",0.24,N,4,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,5,DEBTCONSOLIDATION,B,25000.00,12.53,"0",0.19,N,3,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,6,HOMEIMPROVEMENT,C,15000.00,14.26,"0",0.12,Y,4,Valid,Valid,High,Non-Default
22,130000.00,MORTGAGE,3,VENTURE,B,24250.00,12.18,"0",0.19,N,4,Valid,Valid,High,Non-Default
25,62280.00,RENT,3,EDUCATION,A,15000.00,8.94,"0",0.24,N,4,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,3,PERSONAL,B,25000.00,11.83,"0",0.19,N,3,Valid,Valid,High,Non-Default
23,130000.00,OWN,7,VENTURE,D,22600.00,14.96,"0",0.17,Y,2,Valid,Valid,High,Non-Default
24,130000.00,OWN,8,VENTURE,B,22800.00,11.01,"0",0.18,N,3,Valid,Valid,High,Non-Default
22,22800.00,OWN,1,MEDICAL,A,9000.00,5.99,"0",0.39,N,2,Valid,Valid,Medium,Non-Default
22,130000.00,MORTGAGE,6,MEDICAL,B,25000.00,11.83,"0",0.19,N,3,Valid,Valid,High,Non-Default
22,130000.00,MORTGAGE,2,EDUCATION,B,13000.00,11.14,"0",0.10,N,3,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,2,VENTURE,D,19400.00,16.00,"0",0.15,Y,4,Valid,Valid,High,Non-Default
24,62400.00,RENT,8,EDUCATION,B,15000.00,9.45,"0",0.24,N,4,Valid,Valid,High,Non-Default
23,130000.00,OWN,7,VENTURE,C,15000.00,13.22,"0",0.12,Y,3,Valid,Valid,High,Non-Default
22,130000.00,MORTGAGE,1,VENTURE,A,13000.00,8.94,"0",0.10,N,4,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,9,VENTURE,C,21000.00,13.16,"0",0.16,N,3,Valid,Valid,High,Non-Default
25,130000.00,MORTGAGE,9,PERSONAL,B,15000.00,11.89,"0",0.12,N,2,Valid,Valid,High,Non-Default
26,130000.00,MORTGAGE,9,EDUCATION,A,7000.00,8.00,"0",0.05,N,2,Valid,Valid,High,Non-Default
25,58000.00,RENT,5,DEBTCONSOLIDATION,D,15000.00,18.25,"1",0.26,N,2,Valid,Valid,High,Default
24,130000.00,MORTGAGE,2,MEDICAL,B,1250.00,10.95,"0",0.01,N,2,Valid,Valid,High,Non-Default
24,130000.00,MORTGAGE,6,PERSONAL,B,20000.00,11.58,"0",0.15,N,2,Valid,Valid,High,Non-Default
26,130000.00,MORTGAGE,3,PERSONAL,B,5000.00,9.64,"0",0.04,N,2,Valid,Valid,High,Non-Default
23,130008.00,MORTGAGE,6,MEDICAL,A,9000.00,7.74,"0",0.07,N,2,Valid,Valid,High,Non-Default
23,130104.00,MORTGAGE,7,VENTURE,A,24000.00,6.54,"0",0.18,N,2,Valid,Valid,High,Non-Default
23,130208.00,MORTGAGE,7,DEBTCONSOLIDATION,C,20000.00,12.73,"0",0.15,Y,4,Valid,Valid,High,Non-Default
22,130920.00,MORTGAGE,6,VENTURE,A,15000.00,8.94,"0",0.11,N,2,Valid,Valid,High,Non-Default
23,130992.00,MORTGAGE,6,EDUCATION,A,6000.00,7.51,"0",0.05,N,3,Valid,Valid,High,Non-Default
21,65000.00,RENT,4,PERSONAL,B,15000.00,12.42,"0",0.23,N,4,Valid,Valid,High,Non-Default
26,22440.00,OWN,10,VENTURE,B,4750.00,11.86,"0",0.21,N,4,Valid,Valid,Medium,Non-Default
25,131000.00,MORTGAGE,1,PERSONAL,C,7500.00,12.29,"0",0.06,N,3,Valid,Valid,High,Non-Default
24,131004.00,MORTGAGE,8,PERSONAL,A,24000.00,7.49,"0",0.18,N,4,Valid,Valid,High,Non-Default
24,22320.00,OWN,4,MEDICAL,E,1000.00,16.32,"1",0.04,N,2,Valid,Valid,Medium,Default
23,22300.00,OWN,1,MEDICAL,B,7500.00,11.12,"0",0.34,N,4,Valid,Valid,Medium,Non-Default
26,132000.00,MORTGAGE,3,PERSONAL,A,2000.00,7.51,"0",0.02,N,3,Valid,Valid,High,Non-Default
24,59000.00,RENT,5,EDUCATION,C,15000.00,14.79,"1",0.25,Y,3,Valid,Valid,High,Default
26,132000.00,MORTGAGE,3,EDUCATION,A,10200.00,7.90,"0",0.08,N,2,Valid,Valid,High,Non-Default
23,132000.00,MORTGAGE,5,PERSONAL,A,15000.00,6.99,"0",0.11,N,2,Valid,Valid,High,Non-Default
25,65000.00,RENT,4,PERSONAL,C,15000.00,13.49,"0",0.23,N,2,Valid,Valid,High,Non-Default
24,132000.00,MORTGAGE,8,VENTURE,D,14000.00,17.49,"0",0.11,Y,2,Valid,Valid,High,Non-Default
25,59000.00,RENT,4,MEDICAL,B,15000.00,9.99,"1",0.25,N,3,Valid,Valid,High,Default
26,132000.00,MORTGAGE,10,MEDICAL,B,11200.00,10.99,"0",0.08,N,4,Valid,Valid,High,Non-Default
23,120000.00,MORTGAGE,7,HOMEIMPROVEMENT,D,8000.00,11.01,"1",0.07,Y,2,Valid,Valid,High,Default
26,65000.00,RENT,5,HOMEIMPROVEMENT,A,15000.00,7.66,"0",0.23,N,4,Valid,Valid,High,Non-Default
22,132000.00,MORTGAGE,3,MEDICAL,A,10000.00,7.66,"0",0.08,N,2,Valid,Valid,High,Non-Default
23,132000.00,MORTGAGE,3,DEBTCONSOLIDATION,A,9600.00,7.14,"0",0.07,N,3,Valid,Valid,High,Non-Default
24,65000.00,RENT,5,PERSONAL,A,15000.00,6.17,"0",0.23,N,2,Valid,Valid,High,Non-Default
25,59000.00,RENT,6,DEBTCONSOLIDATION,E,15000.00,16.45,"1",0.25,N,4,Valid,Valid,High,Default
25,120000.00,MORTGAGE,4,HOMEIMPROVEMENT,B,25000.00,10.99,"1",0.21,N,2,Valid,Valid,High,Default
25,132000.00,MORTGAGE,1,VENTURE,B,12000.00,11.01,"0",0.09,N,2,Valid,Valid,High,Non-Default
23,65000.00,RENT,7,VENTURE,B,15000.00,11.12,"0",0.23,N,3,Valid,Valid,High,Non-Default
23,132000.00,MORTGAGE,7,PERSONAL,C,9000.00,11.34,"0",0.07,Y,3,Valid,Valid,High,Non-Default
24,132132.00,MORTGAGE,8,MEDICAL,A,28000.00,8.49,"0",0.21,N,3,Valid,Valid,High,Non-Default
23,65000.00,RENT,6,MEDICAL,A,15000.00,7.88,"0",0.23,N,3,Valid,Valid,High,Non-Default
22,65000.00,RENT,6,MEDICAL,B,15000.00,11.36,"0",0.23,N,3,Valid,Valid,High,Non-Default
26,132500.00,MORTGAGE,1,HOMEIMPROVEMENT,B,12000.00,12.69,"0",0.09,N,3,Valid,Valid,High,Non-Default
24,65000.00,RENT,8,MEDICAL,B,15000.00,9.88,"0",0.23,N,2,Valid,Valid,High,Non-Default
23,65000.00,RENT,3,VENTURE,A,15000.00,8.94,"0",0.23,N,3,Valid,Valid,High,Non-Default
24,132652.00,MORTGAGE,8,MEDICAL,A,28000.00,8.49,"0",0.21,N,3,Valid,Valid,High,Non-Default
26,132750.00,MORTGAGE,8,HOMEIMPROVEMENT,B,12000.00,11.49,"0",0.09,N,4,Valid,Valid,High,Non-Default
24,132996.00,MORTGAGE,3,VENTURE,B,5000.00,11.01,"0",0.04,N,3,Valid,Valid,High,Non-Default
